ben	mother	ভরত	শকুন্তলা
hi	occupation	थ्यूसीदाइदीज	इतिहासकार
tel	spouse	ద్రౌపది	ధర్మరాజు
ben	sport	শ্রীধরন জগন্নাথন	ক্রিকেট
ben	director	ঝিন্দের বন্দী	তপন সিংহ
tel	director	జ్యోతి లక్ష్మి	పూరీ జగన్నాధ్
hi	award_received	चायुव नारकालि	साहित्य अकादमी पुरस्कार
tel	father	రిషి కపూర్	రాజ్ కపూర్
hi	award_received	कृष्णा सोबती	ज्ञानपीठ पुरस्कार
hi	position_held	शिवाजी	छत्रपति
ben	discoverer_or_inventor	অহিংস যোগাযোগ	মার্শাল রোজেনবার্গ
ben	participant	সোভিয়েত–আফগান যুদ্ধ	আফগানিস্তান গণতান্ত্রিক প্রজাতন্ত্র
ben	director	দ্য অডিশন	মার্টিন স্কোরসেজি
ben	father	শাশ্বত চট্টোপাধ্যায়	শুভেন্দু চট্টোপাধ্যায়
hi	parent_organization	हिंदुस्तान युनिलिवर लिमिटेड	यूनीलीवर
hi	capital	हवाई	होनोलूलू
tel	place_of_death	రోసా పార్క్స్	డెట్రాయిట్
hi	child	सिद्धार्थ	भगवान महावीर
hi	discoverer_or_inventor	मानव विकास सूचकांक	महबूब उल हक
ben	place_of_death	অ্যালেকজান্ডার ফ্লেমিং	লন্ডন
tel	mother	ఋష్యశృంగుడు	ఊర్వశి
ben	participant	মানব-বন্যপ্রাণী সংঘর্ষ	মানুষ
ben	child	ভীষ্মক	রুক্মিণী
ben	director	শার্লক হোমস	গাই রিচি
tel	spouse	శ్రీ కృష్ణుడు	నాగ్నజితి
ben	subsidiary	এশিয়ান ফুটবল কনফেডারেশন	ইয়েমেন ফুটবল অ্যাসোসিয়েশন
tel	father	యయాతి	నహుషుడు
tel	father	దామోదరసేన	రెండవ రుద్రసేన
hi	student_of	आर्यदेव	नागार्जुन
hi	tributary	ओब नदी	इरतिश नदी
tel	director	బృందావనం	వంశీ పైడిపల్లి
hi	tributary	बंगाल की खाड़ी	कावेरी नदी
hi	place_of_birth	नासिर हुसैन	चेन्नई
hi	mother	अशोक	सुभद्रांगी
tel	child	హిడింబి	ఘటోత్కచుడు
tel	spouse	కేసరి	అంజన
ben	director	সীমাবদ্ধ	সত্যজিৎ রায়
hi	parent_organization	उच्च उर्जा पदार्थ अनुसंधान प्रयोगशाला	रक्षा अनुसंधान एवं विकास संगठन
tel	child	ఉత్తర	పరీక్షిత్తు
tel	discoverer_or_inventor	వికీ	వార్డ్ కన్నింగ్హమ్
hi	original_language_of_film_or_TV_show	शोले	हिन्दी
ben	mother	জুবেইদা	ফাতিমা বেগম
ben	director	বেফিকরে	আদিত্য চোপড়া
tel	founded_by	వికీపీడియా	లారీ సాంగర్
tel	director	మన్నన్	పి. వాసు
tel	child	సుందరం మాస్టర్	ప్రభుదేవా
ben	discoverer_or_inventor	অ্যামেরিসিয়াম-২৪১	গ্লেন থিওডোর সিবোর্গ
hi	award_received	विश्व खाद्य कार्यक्रम	नोबेल शांति पुरस्कार
hi	discoverer_or_inventor	यूरोपा	गैलीलियो गैलिली
hi	father	अर्जुन तेंदुलकर	सचिन तेंदुलकर
tel	sibling	రాగిణి	పద్మిని
hi	employer	नोवाक जोकोविच	यूनिसेफ
tel	founded_by	రాష్ట్రీయ స్వయంసేవక్ సంఘ్	కె.బి.హెడ్గేవార్
tel	director	శ్రీనాథ కవి సార్వభౌముడు	బాపు
tel	director	అల్లరే అల్లరి	ముప్పలనేని శివ
tel	director	డాలర్ డ్రీమ్స్	శేఖర్ కమ్ముల
tel	sibling	సల్మాన్ ఖాన్	అర్బాజ్ ఖాన్
hi	capital	मॉल्डोवा	चिशिनाउ
tel	sport	విజయ్ మాల్య	క్రికెట్
hi	capital	इटली	रोम
hi	capital	भूटान	थिम्फू
ben	spouse	নাসিরুদ্দিন শাহ্	রত্না পাঠক
tel	position_held	క్లియోపాత్రా	ఫరో
hi	mother	कमलाबाई गोखले	दुर्गाबाई कामत
tel	discoverer_or_inventor	హిందుత్వ	వినాయక దామోదర సావర్కర్
ben	student_of	এরিস্টটল	প্লেটো
ben	spouse	ব্র্যাড পিট	জেনিফার অ্যানিস্টন
tel	child	రావణుడు	ఇంద్రజిత్తు
hi	occupation	निकोलस स्पार्क्स	लेखक
hi	employer	ट्रीगवी ली	संयुक्त राष्ट्र
hi	place_of_birth	मोहन आगाशे	भोर
tel	award_received	గోవింద్ వల్లభ్ పంత్	భారతరత్న
tel	sibling	సుభాషిణి	జయసుధ
ben	sport	স্পোর্টিং ক্লাব দ্য গোয়া	ফুটবল
hi	spouse	शेखर कपूर	सुचित्रा कृष्णमूर्ति
hi	employer	प्रो.जेएन पाल	इलाहाबाद विश्वविद्यालय
hi	child	बालाजी विश्वनाथ	चिमाजी अप्पा
ben	sport	মঈন আলী	ক্রিকেট
ben	subsidiary	আফ্রিকান ফুটবল কনফেডারেশন	ঘানা ফুটবল অ্যাসোসিয়েশন
hi	winner	नोबेल शांति पुरस्कार	लू श्याबाओ
tel	director	అనసూయ	రవిబాబు
tel	award_received	సుహాసిని	నంది పురస్కారాలు
tel	father	మీరా కుమార్	జగ్జీవన్ రాం
ben	subsidiary	আফ্রিকান ফুটবল কনফেডারেশন	অ্যাঙ্গোলীয় ফুটবল ফেডারেশন
ben	child	দেবেশ ভট্টাচার্য	দেবপ্রিয় ভট্টাচার্য
ben	position_held	হিরোহিতো	জাপানের সম্রাট
tel	sport	సయీద్ అన్వర్	క్రికెట్
ben	founded_by	ইসলামকিউএ.ইনফো	মুহাম্মাদ সালিহ আল মুনাজ্জিদ
ben	director	মনের মানুষ	সুজিত গুহ
hi	original_language_of_film_or_TV_show	महक (1985 फ़िल्म)	हिन्दी
ben	director	দ্য লাঞ্চবক্স	রিতেশ বাটরা
ben	sport	বুরকেরি রমন	ক্রিকেট
tel	child	గాంధారి	వికర్ణుడు
ben	parent_organization	পানামীয় ফুটবল ফেডারেশন	কনকাকাফ
ben	mother	অতিকায়	মন্দোদরী
hi	father	आलिया भट्ट	महेश भट्ट
tel	original_language_of_film_or_TV_show	బెన్ హార్	ఆంగ్లం
hi	founded_by	पुष्टिमार्ग	वल्लभाचार्य
ben	occupation	আয়েশা দত্ত	চলচ্চিত্র প্রযোজক
tel	director	చక్రం	కృష్ణవంశీ
ben	spouse	ওমর সানী	মৌসুমী
ben	parent_organization	সুইজারল্যান্ডীয় ফুটবল অ্যাসোসিয়েশন	উয়েফা
tel	capital	హంగేరి	బుడాపెస్ట్
hi	student_of	शारिपुत्र	गौतम बुद्ध
ben	winner	সাহিত্যে নোবেল পুরস্কার	কাজুও ইশিগুরো
tel	spouse	హుమాయూన్	హమీదా బాను బేగం
hi	sport	रेनर श्कट्लर	टेनिस
tel	founded_by	మైక్రోసాఫ్ట్	బిల్ గేట్స్
tel	mother	నరేష్	విజయనిర్మల
ben	sport	জনি ডগলাস	ক্রিকেট
tel	spouse	కృష్ణవంశీ	రమ్యకృష్ణ
tel	spouse	మిధున్ చక్రవర్తి	శ్రీదేవి
hi	sport	वलेरी फार्रेल	क्रिकेट
ben	spouse	আরবাজ খান	মালাইকা অরোরা
hi	original_language_of_film_or_TV_show	सिलसिला	हिन्दी
hi	employer	अरविंद पणगरिया	कोलंबिया विश्वविद्यालय
tel	child	జనకుడు	ఊర్మిళ
tel	director	భద్ర	బోయపాటి శ్రీను
ben	participant	চীনা গৃহযুদ্ধ	চীনের কমিউনিস্ট পার্টি
hi	founded_by	राष्ट्रीय आधुनिक कला संग्रहालय	भारत सरकार
ben	participant	ভিয়েতনাম যুদ্ধ	মার্কিন যুক্তরাষ্ট্র
tel	child	కుమార్ మంగళం బిర్లా	అనన్య బిర్లా
ben	award_received	লিয়ন ম্যাক্স লেডারম্যান	পদার্থবিজ্ঞানে নোবেল পুরস্কার
tel	sport	సంజయ్ బంగర్	క్రికెట్
tel	director	మూడు ముళ్ళ బంధం	ముత్యాల సుబ్బయ్య
tel	child	మమ్ముట్టి	దుల్కర్ సల్మాన్
hi	winner	नोबेल शांति पुरस्कार	मार्टी आख़्तिसारी
tel	place_of_birth	ఒమర్ షరీఫ్	అలెగ్జాండ్రియా
ben	director	নাজমা	সুভাষ দত্ত
ben	director	ফ্যাশন	মধুর ভান্ডারকর
tel	mother	నరేష్	విజయనిర్మల
hi	mother	होरस	ईसिस
tel	sibling	రాధ	అంబిక
hi	sibling	द्रौपदी	धृष्टद्युम्न
tel	founded_by	స్వరాజ్ పార్టీ	చిత్తరంజన్ దాస్
hi	position_held	लीउ शओची	जनवादी गणराज्य चीन के राष्ट्रपति
ben	subsidiary	স্ট্যানফোর্ড বিশ্ববিদ্যালয়	স্ট্যানফোর্ড ইউনিভার্সিটি স্কুল অব মেডিসিন
tel	director	గబ్బర్ సింగ్	హరీష్ శంకర్
hi	occupation	स्टीव जॉब्स	आविष्कारक
tel	mother	ఘటోత్కచుడు	హిడింబి
ben	director	ফরেস্ট গাম্প	রবার্ট জেমেকিস
tel	mother	రాహుల్ గాంధీ	సోనియా గాంధీ
tel	spouse	గోపిక పూర్ణిమ	మల్లికార్జున్
ben	director	ইরুভার	মণি রত্নম
hi	sport	युवराज सिंह	क्रिकेट
tel	original_language_of_film_or_TV_show	ఒక్కడున్నాడు	తెలుగు
hi	sibling	शूर्पणखा	रावण
tel	spouse	సోనియా అగర్వాల్	సెల్వరాఘవన్
tel	sport	జిమ్మీ ఆడమ్స్	క్రికెట్
tel	child	హుమాయూన్	అక్బర్
tel	director	అనార్కలి	వేదాంతం రాఘవయ్య
tel	father	గరుత్మంతుడు	కశ్యపుడు
hi	child	देवकी	बलराम
tel	occupation	వేములపల్లి శ్రీకృష్ణ	రచయిత
ben	place_of_birth	আবুল ফজল	সাতকানিয়া উপজেলা
ben	director	দহন	রায়হান রাফি
hi	spouse	कमल हासन	सारिका
ben	place_of_birth	জুলিয়েতা ভেনেগাস	লং বিচ
hi	founded_by	हिन्दुस्तान मशीन टूल्स	भारत सरकार
tel	spouse	రణ్ వీర్ సింగ్	దీపికా పడుకోణె
tel	spouse	బోనీ కపూర్	శ్రీదేవి
tel	place_of_death	జియా ఖాన్	ముంబై
tel	father	రిషి కపూర్	రాజ్ కపూర్
ben	award_received	ফেলিক্স ব্লখ	পদার্থবিজ্ঞানে নোবেল পুরস্কার
tel	discoverer_or_inventor	సాపేక్ష సిద్ధాంతం	ఆల్బర్ట్ ఐన్ స్టీన్
hi	parent_organization	वनप्लस	बीबीके इलेक्ट्रॉनिक्स
hi	director	मीरा	गुलज़ार
ben	child	ইয়াকুব	ইউসুফ
tel	mother	దామోదరసేన	ప్రభావతిగుప్త
tel	director	లేడీస్ టైలర్	వంశీ
tel	father	ట్వింకిల్ ఖన్నా	రాజేష్ ఖన్నా
hi	employer	अरुंधति भट्टाचार्य	भारतीय स्टेट बैंक
tel	sibling	రోషిణి	జ్యోతిక
hi	sport	इमरुल कायेस	क्रिकेट
hi	child	आशुतोष मुखर्जी	श्यामाप्रसाद मुखर्जी
hi	spouse	विनी मंडेला	नेल्सन मंडेला
tel	director	భద్ర	బోయపాటి శ్రీను
ben	father	সীতা	জনক
hi	award_received	अमियभूषण मजूमदार	साहित्य अकादमी पुरस्कार
hi	child	उग्रसेन	कंस
tel	director	సర్దార్ పాపారాయుడు	దాసరి నారాయణరావు
ben	capital_of	এডমন্টন	অ্যালবার্টা
ben	parent_organization	মাল্টা ফুটবল অ্যাসোসিয়েশন	উয়েফা
ben	subsidiary	জাতিসংঘ	বিশ্ব খাদ্য কর্মসূচি
ben	spouse	রাবণ	মন্দোদরী
hi	student_of	आर्यदेव	नागार्जुन
hi	award_received	हरमनप्रीत कौर	अर्जुन पुरस्कार
tel	mother	నరేష్	విజయనిర్మల
tel	place_of_death	సరోజ్ ఖాన్	ముంబై
tel	child	ధృతరాష్ట్రుడు	దుర్యోధనుడు
hi	place_of_death	ज़ुल्फ़िकार अली भुट्टो	रावलपिंडी
tel	mother	సంజయ్ దత్	నర్గిస్ దత్
ben	director	ব্যোমকেশ বক্সী	অঞ্জন দত্ত
tel	place_of_death	సూర్యకాంతం	హైదరాబాద్
ben	student_of	'ব্রোম-স্তোন-পা-র্গ্যল-বা'ই-'ব্যুং-গ্নাস	অতীশ দীপঙ্কর
ben	employer	সৈয়দ আলী আহসান	ঢাকা বিশ্ববিদ্যালয়
tel	position_held	మాడపాటి హనుమంతరావు	నగర మేయర్
ben	father	অজাতশত্রু	বিম্বিসার
hi	student_of	आर्यदेव	नागार्जुन
hi	parent_organization	दूरदर्शन	प्रसार भारती
tel	mother	పరశురాముడు	ఎల్లమ్మ
hi	spouse	राम	सीता
hi	father	मणिलाल गाँधी	महात्मा गांधी
tel	capital	పంజాబ్	లాహోర్
ben	parent_organization	ইয়েমেন ফুটবল অ্যাসোসিয়েশন	এশিয়ান ফুটবল কনফেডারেশন
tel	father	అక్బర్	హుమాయూన్
ben	spouse	শান্তা	ঋষ্যশৃঙ্গ
tel	spouse	రమ్యకృష్ణ	కృష్ణవంశీ
tel	sport	రమాకాంత్ దేశాయ్	క్రికెట్
hi	place_of_death	कमला बहुगुणा	नई दिल्ली
hi	discoverer_or_inventor	न्यूट्रॉन	जेम्स चैडविक
hi	mother	संजय दत्त	नर्गिस
tel	father	ఉదయ్ చోప్రా	యష్ చోప్రా
hi	spouse	लालू प्रसाद यादव	राबड़ी देवी
ben	parent_organization	মোজাম্বিকীয় ফুটবল ফেডারেশন	আফ্রিকান ফুটবল কনফেডারেশন
tel	sibling	వేదాంతం రాఘవయ్య	పుష్పవల్లి
tel	employer	రాజీవ్ సూరి	నోకియా
ben	father	পের্সেউস	জিউস
hi	spouse	सुप्रिया पिलगांवकर	सचिन
tel	child	అల్లు అరవింద్	అల్లు అర్జున్
hi	director	सिंघम	रोहित शेट्टी
hi	parent_organization	राष्ट्रीय कृषि शिक्षा प्रत्यायन बोर्ड	भारतीय कृषि अनुसंधान परिषद
hi	capital	स्लोवेनिया	लुब्लियाना
tel	occupation	హెలెన్ కెల్లర్	రచయిత
ben	participant	ইন্দিরা গান্ধী হত্যাকাণ্ড	সৎবন্ত সিংহ
tel	sport	క్రిస్ గేల్	క్రికెట్
hi	occupation	विलार्ड स्टर्लिंग बॉयल	आविष्कारक
tel	spouse	తార	వాలి
hi	director	ज़बरदस्त	नासिर हुसैन
hi	parent_organization	ठाणे नगरपालिका परिवहन	ठाणे महानगर पालिका
hi	discoverer_or_inventor	हड़प्पा	जॉन मार्शल
hi	founded_by	प्रजापिता ब्रह्माकुमारी ईश्वरीय विश्वविद्यालय	दादा लेखराज
hi	director	वजह तुम हो	विशाल पंड्या
hi	original_language_of_film_or_TV_show	सौदागर	हिन्दी
tel	sport	ముంబై ఇండియన్స్	క్రికెట్
hi	discoverer_or_inventor	सोडियम	हंफ्री डेवी
hi	original_language_of_film_or_TV_show	मान रहे तेरा पिता	हिन्दी
hi	place_of_birth	अंकिता रैना	अहमदाबाद
hi	father	द्रोणाचार्य	भारद्वाज
ben	tributary	বঙ্গোপসাগর	নাফ নদী
ben	capital_of	ইয়েরেভান	আর্মেনিয়া
ben	position_held	অটল বিহারী বাজপেয়ী	ভারতের প্রধানমন্ত্রী
tel	child	అంబిక	ధృతరాష్ట్రుడు
hi	discoverer_or_inventor	माचू पिच्चू	हीरम बिंघम
tel	father	ధృతరాష్ట్రుడు	వ్యాసుడు
hi	spouse	माता सुलखनी	गुरु नानक
tel	child	ధర్మేంద్ర	సన్నీ డియోల్
tel	director	శతమానంభవతి	సతీష్ వేగేశ్న
hi	director	इंग्लिश विंग्लिश	गौरी शिंदे
tel	child	హుమాయూన్	అక్బర్
hi	discoverer_or_inventor	आवर्त नियम	मेंडलीफ
ben	director	রেজিং বুল	মার্টিন স্কোরসেজি
ben	sport	পিটার লেকো	দাবা
hi	participant	सिंहगढ़ का युद्ध	तानाजी मालुसरे
hi	child	राम	कुश
tel	father	సీత	జనకుడు
ben	place_of_birth	আন্দ্রি বেরেঞ্জার	কলম্বো
hi	place_of_birth	लाला हरदयाल	दिल्ली
tel	spouse	భానుమతి	దుర్యోధనుడు
ben	employer	মোহাম্মদ মনিরুজ্জামান	ঢাকা বিশ্ববিদ্যালয়
hi	tributary	अमूर नदी	शिल्का नदी
tel	place_of_death	కానూ గాంధీ	సూరత్
tel	director	మిస్టర్ మేధావి	నీలకంఠ
hi	original_language_of_film_or_TV_show	लगान	हिन्दी
tel	director	రౌడీ రాముడు కొంటె కృష్ణుడు	కె. రాఘవేంద్రరావు
ben	position_held	আইয়ুব খান	পাকিস্তানের রাষ্ট্রপতি
ben	parent_organization	বাংলাদেশ জাতীয়তাবাদী ছাত্রদল	বাংলাদেশ জাতীয়তাবাদী দল
hi	employer	सरला ग्रेवाल	भारतीय प्रशासनिक सेवा
ben	mother	ক্লিও	নেমোসাইনে
tel	director	సొగసు చూడతరమా	గుణశేఖర్
ben	mother	বিন্দুসার	দুর্ধরা
tel	father	అక్బరుద్దీన్ ఒవైసీ	సుల్తాన్ సలాహుద్దీన్ ఒవైసీ
hi	parent_organization	द्रव नोदन प्रणाली केंद्र	भारतीय अंतरिक्ष अनुसंधान संगठन
tel	child	సత్యవతి	విచిత్రవీర్యుడు
hi	sibling	पूजा भट्ट	आलिया भट्ट
tel	mother	దుర్యోధనుడు	గాంధారి
tel	spouse	సైఫ్ అలీ ఖాన్	కరీనా కపూర్
ben	director	মাই নেম ইজ খান	করণ জোহর
tel	child	కుంతీదేవి	కర్ణుడు
tel	child	మహాత్మా గాంధీ	దేవదాస్ గాంధీ
hi	parent_organization	वनप्लस	बीबीके इलेक्ट्रॉनिक्स
tel	spouse	శ్రీకాంత్	ఊహ
tel	child	దశరథుడు	భరతుడు
tel	capital	సిర్మౌర్	నాహన్
tel	director	శ్రీమతీ వెళ్ళొస్తా	కె. రాఘవేంద్రరావు
ben	award_received	জন হাওয়ার্ড নরথর্প	রসায়নে নোবেল পুরস্কার
ben	employer	রেহমান সোবহান	ঢাকা বিশ্ববিদ্যালয়
tel	child	యష్ జోహార్	కరణ్ జోహార్
ben	sibling	বসুমিত্র	বসুজ্যেষ্ঠ
tel	original_language_of_film_or_TV_show	నేరము – శిక్ష (సినిమా)	తెలుగు
hi	spouse	प्रतिभा सिंह	वीरभद्र सिंह
ben	spouse	গুরুশরণ কাউর	মনমোহন সিং
hi	sibling	अमित देशमुख	रितेश देशमुख
ben	participant	ভিয়েতনাম যুদ্ধ	উত্তর ভিয়েতনাম
tel	director	అమ్మోరు	కోడి రామకృష్ణ
tel	child	అశుతోష్ ముఖర్జీ	శ్యాంప్రసాద్ ముఖర్జీ
hi	sibling	चार्ल्स	राजकुमार एडवर्ड
tel	director	గాయత్రి	మదన్
ben	winner	শান্তিতে নোবেল পুরস্কার	ক্লাস পন্টুস আর্নল্ডসন
ben	mother	রাইমা সেন	মুনমুন সেন
hi	spouse	संयुक्ता	पृथ्वीराज चौहान
ben	parent_organization	মার্কিন যুক্তরাষ্ট্র ফুটবল ফেডারেশন	কনকাকাফ
tel	spouse	గాంధారి	ధృతరాష్ట్రుడు
tel	position_held	బొంతు రామ్మోహన్	హైదరాబాద్ మేయర్
hi	mother	विकर्ण	गांधारी
ben	parent_organization	সৌদি আরবীয় ফুটবল ফেডারেশন	এশিয়ান ফুটবল কনফেডারেশন
tel	child	బిందుసారుడు	అశోకుడు
hi	founded_by	गुजराती साहित्य परिषद	रणजीतराम महेता
ben	founded_by	আসিয়ান	মালয়েশিয়া
hi	occupation	एना ब्लांडियाना	कवि
hi	capital	जर्मन साम्राज्य	बर्लिन
ben	spouse	জিনাত কারজাই	হামিদ কারজাই
ben	mother	অভিমন্যু	সুভদ্রা
tel	mother	చిత్రాంగదుడు	సత్యవతి
tel	capital	తూర్పు గోదావరి జిల్లా	కాకినాడ
tel	child	నహుషుడు	యయాతి
ben	award_received	বারীণ মজুমদার	একুশে পদক
tel	father	అల్లు అర్జున్	అల్లు అరవింద్
hi	nominated_for	बेनिटो मुसोलिनी	नोबेल शांति पुरस्कार
hi	sibling	अहाना देओल	बॉबी देओल
ben	award_received	ওম্যান অব দ্য ইয়ার	শ্রেষ্ঠ মৌলিক চিত্রনাট্য বিভাগে একাডেমি পুরস্কার
hi	subsidiary	रॉकस्टार गेम्स	रॉकस्टार नॉर्थ
tel	place_of_death	యూ థాంట్	న్యూయార్క్
ben	director	১৬ ভায়াথিনিলে	ভারতীরাজা
tel	sport	మోనికా సెలెస్	టెన్నిస్
hi	position_held	अरुण जेटली	भारत के वित्त मंत्री
hi	student_of	कुमुदेन्दु	जिनसेन
ben	subsidiary	কনমেবল	কলম্বীয় ফুটবল ফেডারেশন
tel	child	భూదేవి	నరకాసురుడు
hi	director	फिर तेरी कहानी याद आई	महेश भट्ट
tel	spouse	మణిరత్నం	సుహాసిని
tel	spouse	అహల్య	గౌతముడు
ben	director	স্টপ জেনোসাইড	জহির রায়হান
hi	place_of_death	निर्मला देवी	मुम्बई
tel	sport	డేవిడ్ గోవర్	క్రికెట్
hi	father	सुप्रिया सुले	शरद पवार
tel	father	ప్రభు	శివాజీ గణేశన్
tel	sport	డేల్ స్టెయిన్	క్రికెట్
tel	place_of_birth	ఆర్. మాధవన్	జంషెడ్పూర్
tel	spouse	కమలా నెహ్రూ	జవహర్ లాల్ నెహ్రూ
tel	sport	ఫ్రాంక్ లాంపార్డ్	ఫుట్ బాల్
tel	place_of_birth	ఆసిన్	కొచ్చి
hi	employer	हर्बर्ट क्लेबर	येल विश्वविद्यालय
tel	founded_by	వికీమీడియా ఫౌండేషన్	జిమ్మీ వేల్స్
tel	occupation	రావిశాస్త్రి	రచయిత
ben	parent_organization	ডোমিনিকান ফুটবল ফেডারেশন	কনকাকাফ
tel	winner	దాదాసాహెబ్ ఫాల్కే అవార్డు	పృథ్వీరాజ్ కపూర్
tel	capital	కొడగు	మడికేరి
tel	place_of_birth	కోట్ల విజయభాస్కరరెడ్డి	కర్నూలు జిల్లా
tel	sibling	చారుహాసన్	కమల్ హాసన్
ben	mother	দুঃশলা	গান্ধারী
hi	sport	हरविंदर सिंह	क्रिकेट
tel	sport	శాంతా రంగస్వామి	క్రికెట్
tel	original_language_of_film_or_TV_show	విశ్వనాధ నాయకుడు	తెలుగు
hi	occupation	लीला डाउन्ज़	गायक
tel	place_of_birth	బెండపూడి వెంకట సత్యనారాయణ	ఏలూరు
ben	mother	নবারুণ ভট্টাচার্য	মহাশ্বেতা দেবী
ben	director	জোনাকির আলো	খালিদ মাহমুদ মিঠু
ben	tributary	ক্যারিবীয় সাগর	মাগদালেনা নদী
ben	sport	গ্র্যান্ডমাস্টার	দাবা
hi	child	नहुष	ययाति
tel	position_held	కొత్తపల్లి పున్నయ్య	న్యాయమూర్తి
tel	director	హలో	విక్రమ్ కుమార్
tel	sport	హనుమ విహారి	క్రికెట్
ben	subsidiary	জাতিসংঘ	বিশ্ব খাদ্য কর্মসূচি
hi	sibling	रितेश देशमुख	अमित देशमुख
ben	capital_of	নুওয়াকশুত	মৌরিতানিয়া
ben	capital	ব্রাজিল	ব্রাসিলিয়া
tel	child	సునీల్ దత్	సంజయ్ దత్
ben	sport	ডিন জোন্স	ক্রিকেট
tel	spouse	ఊర్మిళ	లక్ష్మణుడు
ben	subsidiary	বিশ্ব ব্যাংক	ইন্টারন্যাশনাল ফাইন্যান্স কর্পোরেশন
hi	original_language_of_film_or_TV_show	लिंगा	तमिल भाषा
ben	award_received	মেরি কম	পদ্মবিভূষণ
tel	capital	త్రిపుర	అగర్తలా
tel	occupation	రావిశాస్త్రి	రచయిత
tel	spouse	శ్రీదేవి	బోనీ కపూర్
ben	spouse	অম্বিকা	বিচিত্রবীর্য
hi	original_language_of_film_or_TV_show	डोर (२००६ चलचित्र)	हिन्दी
tel	spouse	శకుంతల	దుష్యంతుడు
hi	sport	प्रदन्या गद्रे	बैडमिंटन
hi	place_of_death	ओम प्रकाश	मुम्बई
tel	sport	రవిశాస్త్రి	క్రికెట్
ben	capital	উজবেকিস্তান	তাশখন্দ
tel	child	అంబిక	ధృతరాష్ట్రుడు
tel	director	తమ్ముడు	అరుణ్ ప్రసాద్
tel	sibling	రాజ్ కపూర్	శశి కపూర్
tel	director	జో అచ్యుతానంద	అవసరాల శ్రీనివాస్
tel	place_of_birth	మోర్టిమెర్ వీలర్	గ్లాస్గో
tel	sibling	భీమసేనుడు	సహదేవుడు
ben	subsidiary	আফ্রিকান ফুটবল কনফেডারেশন	চাদীয় ফুটবল ফেডারেশন
tel	director	మాతృ దేవత	సావిత్రి
tel	mother	ట్వింకిల్ ఖన్నా	డింపుల్ కపాడియా
tel	capital	రాజస్థాన్	జైపూర్
ben	participant	মানব-বন্যপ্রাণী সংঘর্ষ	মানুষ
ben	award_received	রোনাল্ড জর্জ রেফর্ড নোরিশ	রসায়নে নোবেল পুরস্কার
tel	director	నిజం	తేజ
ben	position_held	লুং-র্তোগ্স-র্গ্যা-ম্ত্শো	দলাই লামা
tel	child	కమల్ హాసన్	శ్రుతి హాసన్
ben	child	মুহাম্মাদ	ফাতিমা
ben	sport	মোহাম্মদ ওয়াসিম	ক্রিকেট
ben	occupation	অ্যান্ডি লাউ	গীতিকার
tel	father	రఘు బాబు	గిరిబాబు
hi	discoverer_or_inventor	प्रकाश उत्सर्जक डायोड	निक होलोनिक जूनियर
tel	spouse	మణిరత్నం	సుహాసిని
ben	place_of_birth	সুফিয়া কামাল	বরিশাল
ben	spouse	মন্দোদরী	রাবণ
hi	award_received	सी वैद्यनाथ भगवतार	पद्म भूषण
